dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,RS_netEquity
20160518  12:30:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 10:01:36 ,
20160518  12:30:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160518 10:23:39 ,
20160518  13:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 10:31:23 ,
20160518  13:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 10:43:08 ,
20160518  13:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 11:01:12 ,
20160518  14:00:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160518 11:31:32 ,
20160518  14:00:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160518 11:56:05 ,
20160518  14:30:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160518 12:01:42 ,
20160518  15:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160518 12:31:51 ,
20160518  15:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 12:56:13 ,
20160518  15:30:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 13:01:22 ,
20160518  15:30:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 13:13:34 ,
20160518  16:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 13:31:24 ,
20160518  16:30:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 14:01:22 ,
20160518  17:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 14:31:36 ,
20160518  17:30:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160518 15:01:31 ,
20160518  18:00:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160518 15:31:39 ,
20160518  18:30:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160518 16:01:34 ,
20160518  19:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 16:31:37 ,
20160518  19:30:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 17:01:30 ,
20160518  20:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 17:31:31 ,
20160518  20:30:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 18:01:32 ,
20160518  21:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 18:31:25 ,
20160518  21:30:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160518 19:01:30 ,
20160518  22:00:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160518 19:31:20 ,
20160518  22:30:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160518 20:01:42 ,
20160518  23:00:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160518 20:31:37 ,
20160518  23:30:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 21:01:35 ,
20160519  00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 21:31:25 ,
20160519  00:30:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160518 22:01:42 ,
20160519  01:00:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160518 22:31:24 ,
2016-05-19 00:00:00,105818.72,103998.8,0.0255102112088,5.9998800008e-05,0.00161514570617,0.0,98.28,both_buyHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,48.32,0.0,1.0,buyHold,1.0,buyHold,1.0,-328.233916667,20160518 18:31:45 EDT,
2016-05-19 00:00:00,104143.39,102430.63,0.000719721015896,6e-05,0.00161514570617,0.0,33.22,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,16.34,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,-247.749433333,20160518 19:52:15 EDT,
2016-05-19 00:00:00,103971.5,102346.09,0.0191219537186,0.000967704980776,0.00161514570617,0.0,-138.67,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-68.2,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,-187.458816667,20160518 20:52:32 EDT,
2016-05-19 00:00:00,103851.61,102287.12,0.0159205578014,0.00171493628388,0.00161514570617,0.0,-258.56,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-127.17,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,-157.628266667,20160518 21:22:22 EDT,
2016-05-19 00:00:00,103778.76,102252.3,-0.00324163665086,0.0,0.00161514570617,2.07561666283,-331.41,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-161.99,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,-127.733466667,20160518 21:52:15 EDT,
2016-05-19 00:00:00,103814.87,102270.07,-0.00799384652058,0.0,0.00161514570617,2.07633889278,-295.3,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-144.22,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,-97.9576666667,20160518 22:22:02 EDT,
2016-05-19 00:00:00,103832.2,102278.59,-0.00753096880218,0.0,0.00161514570617,2.07668556316,-277.97,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-135.7,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,-69.2676,20160518 22:50:43 EDT,
2016-05-19 00:00:00,103801.87,102263.67,-0.00262434206434,0.0,0.00161514570617,2.07607889,-308.3,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-150.62,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,-37.46185,20160518 23:22:32 EDT,
2016-05-19 00:00:00,103722.42,102224.6,-0.0047463644354,0.0,0.00161514570617,2.0744899841,-387.75,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-189.69,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,-7.93746666667,20160518 23:52:03 EDT,
2016-05-19 00:00:00,103780.83,102252.3,0.0141965714463,0.00219866440876,0.00161514570617,0.0,-329.34,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-161.99,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,20.9336333333,20160519 00:20:56 EDT,
2016-05-19 00:00:00,103858.2,102291.38,-0.00683669641611,0.0,0.00161514570617,2.07720556872,-251.97,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-122.91,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,52.2650333333,20160519 00:52:15 EDT,
2016-05-19 00:00:00,103904.42,102314.11,-0.00560256531023,0.0,0.00161514570617,2.07813002306,-205.75,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-100.18,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,82.26195,20160519 01:22:15 EDT,
2016-05-19 00:00:00,103875.53,102299.91,-0.00637387761607,0.0,0.00161514570617,2.0775522391,-234.64,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-114.38,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,119.682816667,20160519 01:59:40 EDT,
2016-05-19 00:00:00,103867.5,102294.93,0.016365681414,0.00161327581411,0.00161514570617,0.0,-242.67,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-119.36,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,149.21785,20160519 02:29:13 EDT,
2016-05-19 00:00:00,103822.72,102272.91,0.0152322659927,0.00193070743626,0.00161514570617,0.0,-287.45,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-141.38,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,172.564566667,20160519 02:52:33 EDT,
2016-05-19 00:00:00,103805.39,102264.38,0.0149359671992,0.00200165256487,0.00161514570617,0.0,-304.78,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-149.91,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,202.315066667,20160519 03:22:18 EDT,
2016-05-19 00:00:00,103889.98,102307.01,-0.000229569565124,0.0,0.00161514570617,2.07784113108,-220.19,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-107.28,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,231.521366667,20160519 03:51:31 EDT,
2016-05-19 00:00:00,104348.51,102531.52,0.00619029785669,5.99994600036e-05,0.00161514570617,0.0,238.34,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,117.23,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,262.33825,20160519 04:22:20 EDT,
2016-05-19 00:00:00,104715.4,102711.97,0.0390656530087,5.09993400044e-05,0.00161514570617,0.0,605.23,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,297.68,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,291.696616667,20160519 04:51:41 EDT,
2016-05-19 00:00:00,104628.73,102669.35,0.0368190166238,7.09986800176e-05,0.00161514570617,0.0,518.56,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,255.06,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,321.22005,20160519 05:21:13 EDT,
2016-05-19 00:00:00,104560.84,102635.96,0.0348430388377,5.09993400044e-05,0.00161514570617,0.0,450.67,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,221.67,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,352.55285,20160519 05:52:33 EDT,
2016-05-19 00:00:00,105835.03,103126.14,0.035929017172,5.99994600036e-05,0.00161514570617,0.0,502.73,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,245.51,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,375.2778,20160519 06:15:16 EDT,
2016-05-19 00:00:00,105981.17,103197.51,0.0169292475919,5.9998800008e-05,0.00161514570617,0.0,648.87,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,316.88,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,383.000916667,20160519 06:23:00 EDT,
2016-05-19 00:00:00,106290.99,103348.82,0.0481811011358,5.99994600036e-05,0.00161514570617,0.0,958.69,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,468.19,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,414.8656,20160519 06:54:51 EDT,
2016-05-19 00:00:00,106120.0,103265.31,0.0205829863948,5.9998800008e-05,0.00161514570617,0.0,787.7,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,384.68,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,442.4179,20160519 07:22:25 EDT,
2016-05-19 00:00:00,106086.39,103248.9,0.0423181518977,9.9998200036e-05,0.00161514570617,0.0,754.09,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,368.27,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,471.515833333,20160519 07:51:30 EDT,
2016-05-19 00:00:00,106328.99,103367.37,0.0492430847895,5.9998800008e-05,0.00161514570617,0.0,996.69,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,486.74,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,503.977966667,20160519 08:23:58 EDT,
2016-05-19 00:00:00,106090.77,103251.04,0.0428087344797,5.09993400044e-05,0.00161514570617,0.0,758.47,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,370.41,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,533.718516667,20160519 08:53:43 EDT,
2016-05-19 00:00:00,106063.01,103237.48,0.0421820873703,5.9998800008e-05,0.00161514570617,0.0,730.71,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,356.85,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,564.18255,20160519 09:24:10 EDT,
2016-05-19 00:00:00,105782.42,103100.45,0.034647362294,7.09994600036e-05,0.00161514570617,0.0,450.12,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,219.82,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,593.599866667,20160519 09:53:35 EDT,
2016-05-19 00:00:00,105608.51,103015.52,0.00711457727987,7.09981400212e-05,0.00161514570617,0.0,276.21,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,134.89,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,623.200783333,20160519 10:23:12 EDT,
2016-05-19 00:00:00,105491.59,102958.42,0.00403328037288,5.99994600036e-05,0.00161514570617,0.0,159.29,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,77.79,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,652.839966667,20160519 10:52:50 EDT,
2016-05-19 00:00:00,105634.81,103028.37,0.00780772518756,4e-05,0.00161514570617,0.0,302.51,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,147.74,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,680.854016667,20160519 11:20:51 EDT,
2016-05-19 00:00:00,105712.27,103066.19,0.00984835386781,6e-05,0.00161514570617,0.0,379.97,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,185.56,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,711.199383333,20160519 11:51:11 EDT,
2016-05-19 00:00:00,106060.09,103236.05,0.0190062897336,4e-05,0.00161514570617,0.0,727.79,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,355.42,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,740.944816667,20160519 12:20:56 EDT,
2016-05-19 00:00:00,106048.39,103230.34,0.0186986097239,6e-05,0.00161514570617,0.0,716.09,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,349.71,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,773.01295,20160519 12:53:00 EDT,
2016-05-19 00:00:00,106296.83,103351.67,0.0480847478083,5.99994600036e-05,0.00161514570617,0.0,964.53,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,471.04,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,802.978033333,20160519 13:22:58 EDT,
2016-05-19 00:00:00,106331.91,103368.8,0.0492574294601,7.99976000319e-05,0.00161514570617,0.0,999.61,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,488.17,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,833.038533333,20160519 13:53:02 EDT,
2016-05-19 00:00:00,106241.3,103324.55,0.0467697453803,7.09986800176e-05,0.00161514570617,0.0,909.0,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,443.92,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,863.724683333,20160519 14:23:43 EDT,
2016-05-19 00:00:00,106076.16,103243.9,0.0251475776587,5.9998800008e-05,0.00161514570617,0.0,743.86,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,363.27,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,893.404116667,20160519 14:53:24 EDT,
2016-05-19 00:00:00,106191.61,103300.29,0.0224669726307,3.999982e-05,0.00161514570617,0.0,859.31,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,419.66,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,923.073266667,20160519 15:23:04 EDT,
2016-05-19 00:00:00,106001.63,103207.5,0.0404829192308,7.09986800175e-05,0.00161514570617,0.0,669.33,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,326.87,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,952.5302,20160519 15:52:31 EDT,
2016-05-19 00:00:00,106181.38,103295.29,0.0450681696973,7.99989200144e-05,0.00161514570617,0.0,849.08,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,414.66,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,981.96095,20160519 16:21:57 EDT,
2016-05-19 00:00:00,106177.0,103293.15,0.0220825173452,5.99994600036e-05,0.00161514570617,0.0,844.7,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,412.52,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,1011.97886667,20160519 16:51:58 EDT,
2016-05-20 00:00:00,106318.54,103429.09,0.018942213837,5.99988000079e-05,0.00186500961648,0.0,60.22,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,29.3,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f26_is21,1.0,-397.615983333,20160519 17:22:23 EDT,
2016-05-20 00:00:00,106306.79,103423.37,0.0167595190663,4e-05,0.00186500961648,0.0,48.47,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,23.58,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f26_is21,1.0,-368.248,20160519 17:51:45 EDT,
20160520  01:30:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160519 23:17:01 ,
20160520  01:30:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160519 23:31:28 ,
20160520  02:00:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160519 23:58:49 ,
20160520  02:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160520 00:03:59 ,
20160520  03:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160520 00:41:24 ,
20160520  03:30:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160520 01:13:45 ,
20160520  03:30:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160520 01:31:12 ,
20160520  04:00:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160520 01:53:25 ,
20160520  04:30:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160520 02:10:30 ,
20160520  05:00:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160520 02:43:26 ,
20160520  05:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160520 02:56:11 ,
20160520  05:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160520 03:01:18 ,
20160520  06:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160520 03:37:09 ,
2016.05.20 00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160520 03:40:02 ,
2016-05-20 00:00:00,106400.39,103740.03,0.0137830009357,0.000869768334318,0.00186500961648,0.0,-116.31,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-56.67,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is19,1.0,64.8217833333,20160520 01:04:49 EDT,
2016.05.20 00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160520 13:17:06 ,
2016.05.20 00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160520 23:54:36 ,
2016-05-20 00:00:00,104867.12,102993.99,-0.00518978805194,0.0,0.00186500961648,2.09738431589,-1649.58,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-802.71,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f25_is19,1.0,10.49,20160521 07:42:17 EDT,
2016.05.23 00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160522 22:03:19 ,
2016.05.23 00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160522 22:58:49 ,
2016.05.23 00:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160522 22:59:28 ,
2016.05.23 03:30,,,,,,,,,,,,,,,,-1.0,,1.0,,20160523 01:58:33 ,
2016.05.23 04:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160523 02:01:18 ,
2016.05.23 04:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160523 02:07:05 ,
2016.05.23 04:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160523 02:15:53 ,
2016.05.23 04:30,,,,,,,,,,,,,,,,0.0,,0.0,,20160523 02:31:19 ,
2016.05.23 05:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160523 03:27:45 ,
2016.05.23 05:30,,,,,,,,,,,,,,,,0.0,,0.0,,20160523 03:31:22 ,
2016.05.23 05:30,,,,,,,,,,,,,,,,0.0,,0.0,,20160523 03:43:10 ,
2016.05.23 05:30,,,,,,,,,,,,,,,,0.0,,0.0,,20160523 03:44:39 ,
2016.05.23 06:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160523 04:16:17 ,
2016.05.23 06:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160523 04:20:38 ,
2016.05.23 06:30,,,,,,,,,,,,,,,,1.0,,1.0,,20160523 04:31:18 ,
2016.05.23 06:30,,,,,,,,,,,,,,,,-1.0,,1.0,,20160523 04:43:26 ,
2016.05.23 00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160523 06:59:42 ,
2016.05.23 00:00,,,,,,,,,,,,,,,,0.0,,0.0,,20160523 07:04:35 ,
2016.05.24 00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160523 22:01:14 ,
2016-05-24 00:00:00,113824.61,107529.95,0.00614486356174,0.000101998920014,0.00131876094679,2.27653766028,176.19,both_zigZag_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,168.59,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f23_is15,1.0,-142.322916667,20160523 21:37:40 EDT,
2016-05-25 00:00:00,111585.74,108532.09,-0.00347465333336,0.0,0.00114208048144,2.23175934398,-268.58,both_zigZag_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,-129.37,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f19_is16,1.0,-212.219,20160524 20:27:46 EDT,
2016-05-25 00:00:00,112394.39,108381.77,-0.00731954536963,0.0,0.00114208048144,2.24793278894,-583.85,both_zigZag_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,-279.69,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f19_is16,1.0,139.639666667,20160525 02:19:38 EDT,
2016-05-26 00:00:00,112048.73,108529.04,0.00243620963911,9.0997800044e-05,0.00131876094679,0.0,152.13,both_zigZag_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,73.73,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is3,1.0,-332.098666667,20160525 18:27:54 EDT,
2016-05-27 00:00:00,109739.93,107581.85,-0.0113031955617,0.0,0.00161514570617,0.0,-37.07,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-36.34,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f19_is4,1.0,-342.33155,20160526 18:17:40 EDT,
2016-05-27 00:00:00,109767.16,107608.55,-0.0106972528098,0.0,0.00161514570617,0.0,-9.84,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-9.64,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f19_is4,1.0,-250.5781,20160526 19:49:25 EDT,
