permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date
192239745,DU159913,5365,,,IDEALPRO,0001f4e8.56e6688e.01.01,,,1,113.63,50000,,BOT,USD,JPY,20160314  12:44:55,
192239746,DU159913,281,,,IDEALPRO,0001f4e8.56e668ea.01.01,,,1,1.11,50000,,BOT,EUR,USD,20160314  12:49:00,
192239747,DU159913,5394,,,IDEALPRO,0001f4e8.56e668ef.01.01,,,1,1.1102,50000,,BOT,EUR,USD,20160314  12:49:03,
192239748,DU159913,7751,,,IDEALPRO,0001f4e8.56e668f0.01.01,,,1,113.595,50000,,SLD,USD,JPY,20160314  12:49:08,
192239749,DU159913,9477,,,IDEALPRO,0001f4e8.56e668f3.01.01,,,1,0.75095,50000,,SLD,AUD,USD,20160314  12:49:11,
192239750,DU159913,7598,,,IDEALPRO,0001f4e8.56e6696a.01.01,,,1,1.1108,50000,,SLD,EUR,USD,20160314  12:52:26,
192239751,DU159913,4508,,,IDEALPRO,0001f4e8.56e6696c.01.01,,,1,1.11065,50000,,SLD,EUR,USD,20160314  12:52:29,
192239752,DU159913,9774,,,IDEALPRO,0001f4e8.56e66974.01.01,,,1,0.9859,50000,,SLD,USD,CHF,20160314  12:52:33,
192239753,DU159913,507,,,IDEALPRO,0001f4e8.56e669e4.01.01,,,1,0.75125,50000,,BOT,AUD,USD,20160314  12:55:51,
192239754,DU159913,5645,,,IDEALPRO,0001f4e8.56e66a35.01.01,,,1,1.11,50000,,BOT,EUR,USD,20160314  13:00:00,
192239755,DU159913,73,,,IDEALPRO,0001f4e8.56e66a3e.01.01,,,1,1.11,50000,,BOT,EUR,USD,20160314  13:00:03,
192239756,DU159913,182,,,IDEALPRO,0001f4e8.56e66a46.01.01,,,1,113.635,50000,,BOT,USD,JPY,20160314  13:00:10,
192239757,DU159913,7187,,,IDEALPRO,0001f4e8.56e66a4b.01.01,,,1,0.7512,50000,,SLD,AUD,USD,20160314  13:00:14,
192239758,DU159913,4574,,,IDEALPRO,0001f4e8.56e66a8b.01.01,,,1,1.1103,100000,,SLD,EUR,USD,20160314  13:04:04,
192239759,DU159913,1367,,,IDEALPRO,0001f4e8.56e66a8c.01.01,,,2,1.1103,100000,,SLD,EUR,USD,20160314  13:04:07,
192239760,DU159913,3548,,,IDEALPRO,0001f4e8.56e66a92.01.01,,,1,0.98605,50000,,BOT,USD,CHF,20160314  13:04:11,
192239761,DU159913,7840,,,IDEALPRO,0001f4e8.56e66b09.01.01,,,1,1.11075,150000,,BOT,EUR,USD,20160314  13:09:26,
192239762,DU159913,5555,,,IDEALPRO,0001f4e8.56e66b0c.01.01,,,1,1.11075,29000,,BOT,EUR,USD,20160314  13:09:32,
192239763,DU159913,348,,,IDEALPRO,0001f4e8.56e66b0f.01.01,,,1,0.9855,50000,,SLD,USD,CHF,20160314  13:09:39,
192239764,DU159913,2201,,,IDEALPRO,0001f4e8.56e66b14.01.01,,,1,113.635,50000,,SLD,USD,JPY,20160314  13:09:42,
192239765,DU159913,6779,,,IDEALPRO,0001f4e8.56e66b66.01.01,,,1,1.11025,200000,,SLD,EUR,USD,20160314  13:13:57,
192239767,DU159913,6349,,,IDEALPRO,0001f4e8.56e66b70.01.01,,,1,1.4322,50000,,BOT,GBP,USD,20160314  13:14:14,
192239768,DU159913,6655,,,IDEALPRO,0001f4e8.56e66b71.01.01,,,1,0.98605,50000,,BOT,USD,CHF,20160314  13:14:17,
192239769,DU159913,8264,,,IDEALPRO,0001f4e8.56e66b72.01.01,,,1,113.66,50000,,BOT,USD,JPY,20160314  13:14:20,
192239770,DU159913,2951,,,IDEALPRO,0001f4e8.56e66b74.01.01,,,2,0.7508,50000,,BOT,AUD,USD,20160314  13:14:23,
192239771,DU159913,4467,,,IDEALPRO,0001f4e8.56e66b76.01.01,,,1,1.32725,50000,,BOT,USD,CAD,20160314  13:14:27,
192239772,DU159913,986,,,IDEALPRO,0001f4e8.56e66beb.01.01,,,1,1.10965,50000,,BOT,EUR,USD,20160314  13:18:38,
192239773,DU159913,4505,,,IDEALPRO,0001f4e8.56e66bed.01.01,,,1,1.10965,50000,,BOT,EUR,USD,20160314  13:18:42,
192239774,DU159913,1185,,,IDEALPRO,0001f4e8.56e66bee.01.01,,,2,1.4314,50000,,SLD,GBP,USD,20160314  13:18:45,
192239775,DU159913,26,,,IDEALPRO,0001f4e8.56e66bef.01.01,,,1,0.9866,50000,,SLD,USD,CHF,20160314  13:18:49,
192239776,DU159913,1574,,,IDEALPRO,0001f4e8.56e66bf1.01.01,,,1,1.3277,50000,,SLD,USD,CAD,20160314  13:18:54,
192239777,DU159913,4675,,,IDEALPRO,0001f4e8.56e66c86.01.01,,,1,1.1095,60000,,SLD,EUR,USD,20160314  13:23:35,
192239778,DU159913,9156,,,IDEALPRO,0001f4e8.56e66c89.01.01,,,1,1.1095,100000,,SLD,EUR,USD,20160314  13:23:42,
192239779,DU159913,7502,,,IDEALPRO,0001f4e8.56e66c8c.01.01,,,1,1.43175,50000,,BOT,GBP,USD,20160314  13:23:45,
192239780,DU159913,470,,,IDEALPRO,0001f4e8.56e66c8f.01.01,,,1,0.9869,50000,,BOT,USD,CHF,20160314  13:23:48,
192239781,DU159913,4111,,,IDEALPRO,0001f4e8.56e66c92.01.01,,,1,113.685,50000,,SLD,USD,JPY,20160314  13:23:58,
192239782,DU159913,5103,,,IDEALPRO,0001f4e8.56e66c95.01.01,,,1,0.7502,50000,,SLD,AUD,USD,20160314  13:24:01,
192239783,DU159913,5241,,,IDEALPRO,0001f4e8.56e66cf4.01.01,,,2,1.10935,100000,,BOT,EUR,USD,20160314  13:28:12,
192239784,DU159913,1899,,,IDEALPRO,0001f4e8.56e66cf6.01.01,,,1,1.10935,100000,,BOT,EUR,USD,20160314  13:28:16,
192239785,DU159913,9139,,,IDEALPRO,0001f4e8.56e66cf7.01.01,,,1,1.43175,50000,,SLD,GBP,USD,20160314  13:28:19,
192239786,DU159913,8862,,,IDEALPRO,0001f4e8.56e66cf8.01.01,,,1,113.695,50000,,BOT,USD,JPY,20160314  13:28:24,
192239787,DU159913,1081,,,IDEALPRO,0001f4e8.56e66cfa.01.01,,,1,1.32685,50000,,BOT,USD,CAD,20160314  13:28:28,
192239788,DU159913,8489,,,IDEALPRO,0001f4e8.56e66d5a.01.01,,,1,1.10965,100000,,SLD,EUR,USD,20160314  13:31:42,
192239789,DU159913,9210,,,IDEALPRO,0001f4e8.56e66d5b.01.01,,,1,1.10965,100000,,SLD,EUR,USD,20160314  13:31:46,
192239790,DU159913,3438,,,IDEALPRO,0001f4e8.56e66d63.01.01,,,1,0.75045,50000,,BOT,AUD,USD,20160314  13:31:53,
192240028,DU159913,756,,,IDEALPRO,0001f4e8.56e66e00.01.01,,,1,1.10935,100000,,BOT,EUR,USD,20160314  13:38:01,
192240029,DU159913,9753,,,IDEALPRO,0001f4e8.56e66e02.01.01,,,1,1.1094,100000,,BOT,EUR,USD,20160314  13:38:06,
192240030,DU159913,6742,,,IDEALPRO,0001f4e8.56e66e05.01.01,,,1,113.69,50000,,SLD,USD,JPY,20160314  13:38:15,
192240031,DU159913,1988,,,IDEALPRO,0001f4e8.56e66e0d.01.01,,,1,0.7506,50000,,SLD,AUD,USD,20160314  13:38:18,
192240032,DU159913,7890,,,IDEALPRO,0001f4e8.56e66e10.01.01,,,1,1.327,50000,,SLD,USD,CAD,20160314  13:38:21,
192240033,DU159913,7808,,,IDEALPRO,0001f4e8.56e66e58.01.01,,,1,1.1098,100000,,SLD,EUR,USD,20160314  13:41:34,
192240034,DU159913,3536,,,IDEALPRO,0001f4e8.56e66e5a.01.01,,,1,1.10975,100000,,SLD,EUR,USD,20160314  13:41:38,
192240035,DU159913,4698,,,IDEALPRO,0001f4e8.56e66e5d.01.01,,,1,0.98665,50000,,SLD,USD,CHF,20160314  13:41:42,
192240036,DU159913,1100,,,IDEALPRO,0001f4e8.56e66ea8.01.01,,,1,1.10945,100000,,BOT,EUR,USD,20160314  13:44:14,
192240037,DU159913,6603,,,IDEALPRO,0001f4e8.56e66ead.01.01,,,1,1.10945,100000,,BOT,EUR,USD,20160314  13:44:17,
192240038,DU159913,7103,,,IDEALPRO,0001f4e8.56e66f0a.01.01,,,1,1.1091,50000,,SLD,EUR,USD,20160314  13:47:40,
192240039,DU159913,592,,,IDEALPRO,0001f4e8.56e66f0c.01.01,,,1,1.1091,50000,,SLD,EUR,USD,20160314  13:47:43,
192240040,DU159913,3305,,,IDEALPRO,0001f4e8.56e66f0f.01.01,,,1,0.98735,50000,,BOT,USD,CHF,20160314  13:47:48,
192240041,DU159913,3910,,,IDEALPRO,0001f4e8.56e66f53.01.01,,,1,1.10915,50000,,BOT,EUR,USD,20160314  13:51:13,
192240042,DU159913,8876,,,IDEALPRO,0001f4e8.56e66f55.01.01,,,1,1.1091,50000,,BOT,EUR,USD,20160314  13:51:17,
192240043,DU159913,9782,,,IDEALPRO,0001f4e8.56e66fd0.01.01,,,1,1.1085,50000,,SLD,EUR,USD,20160314  13:54:42,
192240044,DU159913,3932,,,IDEALPRO,0001f4e8.56e66fd3.01.01,,,1,1.1085,50000,,SLD,EUR,USD,20160314  13:54:46,
192240045,DU159913,5171,,,IDEALPRO,0001f4e8.56e66fd8.01.01,,,1,0.9876,50000,,SLD,USD,CHF,20160314  13:54:54,
192240046,DU159913,8815,,,IDEALPRO,0001f4e8.56e66fd9.01.01,,,1,113.773,50000,,BOT,USD,JPY,20160314  13:54:57,
192240047,DU159913,1694,,,IDEALPRO,0001f4e8.56e67039.01.01,,,1,1.1088,50000,,BOT,EUR,USD,20160314  13:58:26,
192240048,DU159913,2793,,,IDEALPRO,0001f4e8.56e6703b.01.01,,,1,1.1088,50000,,BOT,EUR,USD,20160314  13:58:31,
192240305,DU159913,2803,,,IDEALPRO,0001f4e8.56e67040.01.01,,,1,1.32865,50000,,BOT,USD,CAD,20160314  13:58:39,
192240565,DU159913,6223,,,IDEALPRO,0001f4e8.56e670b4.01.01,,,1,1.1086,100000,,SLD,EUR,USD,20160314  14:01:55,
192240567,DU159913,7124,,,IDEALPRO,0001f4e8.56e670b9.01.01,,,1,0.98744,50000,,BOT,USD,CHF,20160314  14:02:12,
192240568,DU159913,6888,,,IDEALPRO,0001f4e8.56e670bd.01.01,,,1,113.75,50000,,SLD,USD,JPY,20160314  14:02:15,
192241354,DU159913,448,,,IDEALPRO,0001f4e8.56e67127.01.01,,,1,0.98715,50000,,SLD,USD,CHF,20160314  14:07:19,
192241355,DU159913,9603,,,IDEALPRO,0001f4e8.56e6712c.01.01,,,1,113.745,50000,,BOT,USD,JPY,20160314  14:07:23,
192241356,DU159913,2689,,,IDEALPRO,0001f4e8.56e6712d.01.01,,,1,0.74945,50000,,BOT,AUD,USD,20160314  14:07:26,
192241357,DU159913,7519,,,IDEALPRO,0001f4e8.56e67131.01.01,,,1,1.3286,50000,,SLD,USD,CAD,20160314  14:07:29,
192241624,DU159913,7171,,,IDEALPRO,0001f4e8.56e6717e.01.01,,,1,113.76,50000,,SLD,USD,JPY,20160314  14:10:43,
192242426,DU159913,5763,,,IDEALPRO,0001f4e8.56e671cf.01.01,,,1,0.98754,50000,,BOT,USD,CHF,20160314  14:14:04,
192242427,DU159913,2214,,,IDEALPRO,0001f4e8.56e6725c.01.01,,,1,0.7492,50000,,SLD,AUD,USD,20160314  14:17:48,
192242428,DU159913,578,,,IDEALPRO,0001f4e8.56e67263.01.01,,,1,1.3283,50000,,BOT,USD,CAD,20160314  14:17:51,
192242699,DU159913,3995,,,IDEALPRO,0001f4e8.56e672fc.01.01,,,1,113.825,50000,,BOT,USD,JPY,20160314  14:22:00,
192242700,DU159913,8300,,,IDEALPRO,0001f4e8.56e672ff.01.01,,,1,1.32765,50000,,SLD,USD,CAD,20160314  14:22:04,
192243245,DU159913,3615,,,IDEALPRO,0001f4e8.56e67346.01.01,,,1,1.1086,50000,,BOT,EUR,USD,20160314  14:25:54,
192243246,DU159913,6413,,,IDEALPRO,0001f4e8.56e67347.01.01,,,1,1.1086,50000,,BOT,EUR,USD,20160314  14:25:57,
192243247,DU159913,9123,,,IDEALPRO,0001f4e8.56e67349.01.01,,,1,1.3272,50000,,BOT,USD,CAD,20160314  14:26:05,
192243798,DU159913,5996,,,IDEALPRO,0001f4e8.56e67393.01.01,,,1,1.10845,100000,,SLD,EUR,USD,20160314  14:29:58,
192243799,DU159913,2691,,,IDEALPRO,0001f4e8.56e67397.01.01,,,1,1.10845,100000,,SLD,EUR,USD,20160314  14:30:01,
192243800,DU159913,6990,,,IDEALPRO,0001f4e8.56e673a1.01.01,,,1,113.804,50000,,SLD,USD,JPY,20160314  14:30:10,
192244359,DU159913,844,,,IDEALPRO,0001f4e8.56e673ee.01.01,,,1,1.10835,150000,,BOT,EUR,USD,20160314  14:34:22,
192244360,DU159913,3646,,,IDEALPRO,0001f4e8.56e673f3.01.01,,,2,1.10835,150000,,BOT,EUR,USD,20160314  14:34:28,
192244361,DU159913,6879,,,IDEALPRO,0001f4e8.56e673f4.01.01,,,1,0.7495,50000,,BOT,AUD,USD,20160314  14:34:34,
192244926,DU159913,4990,,,IDEALPRO,0001f4e8.56e674d0.01.01,,,1,1.10825,150000,,SLD,EUR,USD,20160314  14:38:40,
192244927,DU159913,5316,,,IDEALPRO,0001f4e8.56e674d4.01.01,,,1,1.10825,150000,,SLD,EUR,USD,20160314  14:38:43,
192244928,DU159913,176,,,IDEALPRO,0001f4e8.56e674dd.01.01,,,1,113.825,50000,,BOT,USD,JPY,20160314  14:38:51,
192244929,DU159913,550,,,IDEALPRO,0001f4e8.56e674de.01.01,,,1,0.7496,50000,,SLD,AUD,USD,20160314  14:38:54,
192244930,DU159913,4596,,,IDEALPRO,0001f4e8.56e674df.01.01,,,1,1.3268,50000,,SLD,USD,CAD,20160314  14:38:57,
192246366,DU159913,4179,,,IDEALPRO,0001f4e8.56e6752f.01.01,,,1,1.10845,100000,,BOT,EUR,USD,20160314  14:43:22,
192246367,DU159913,3575,,,IDEALPRO,0001f4e8.56e67531.01.01,,,1,1.10845,79000,,BOT,EUR,USD,20160314  14:43:26,
192246368,DU159913,8332,,,IDEALPRO,0001f4e8.56e67534.01.01,,,1,0.98785,50000,,SLD,USD,CHF,20160314  14:43:32,
192246369,DU159913,3197,,,IDEALPRO,0001f4e8.56e67536.01.01,,,1,1.3267,50000,,BOT,USD,CAD,20160314  14:43:37,
192246370,DU159913,6995,,,IDEALPRO,0001f4e8.56e6758d.01.01,,,1,1.1085,100000,,SLD,EUR,USD,20160314  14:46:42,
192246372,DU159913,7193,,,IDEALPRO,0001f4e8.56e6759e.01.01,,,1,1.3265,50000,,SLD,USD,CAD,20160314  14:47:02,
192246961,DU159913,4430,,,IDEALPRO,0001f4e8.56e67607.01.01,,,1,113.825,50000,,SLD,USD,JPY,20160314  14:50:41,
192247846,DU159913,5448,,,IDEALPRO,0001f4e8.56e67661.01.01,,,1,0.98745,50000,,BOT,USD,CHF,20160314  14:53:50,
192247847,DU159913,6701,,,IDEALPRO,0001f4e8.56e6766a.01.01,,,1,1.3272,50000,,BOT,USD,CAD,20160314  14:53:55,
192248145,DU159913,8072,,,IDEALPRO,0001f4e8.56e676d0.01.01,,,1,1.1091,50000,,BOT,EUR,USD,20160314  14:58:28,
192248146,DU159913,5221,,,IDEALPRO,0001f4e8.56e676d2.01.01,,,1,1.1091,50000,,BOT,EUR,USD,20160314  14:58:36,
192248147,DU159913,8958,,,IDEALPRO,0001f4e8.56e676d3.01.01,,,1,113.83,50000,,BOT,USD,JPY,20160314  14:58:41,
192248148,DU159913,8796,,,IDEALPRO,0001f4e8.56e676d4.01.01,,,2,0.75015,50000,,BOT,AUD,USD,20160314  14:58:44,
192248149,DU159913,4765,,,IDEALPRO,0001f4e8.56e676d5.01.01,,,1,1.32695,50000,,SLD,USD,CAD,20160314  14:58:48,
192248150,DU159913,8914,,,IDEALPRO,0001f4e8.56e67777.01.01,,,1,1.1096,50000,,SLD,EUR,USD,20160314  15:03:27,
192248151,DU159913,2110,,,IDEALPRO,0001f4e8.56e67779.01.01,,,1,1.10965,50000,,SLD,EUR,USD,20160314  15:03:42,
192248152,DU159913,9372,,,IDEALPRO,0001f4e8.56e6777e.01.01,,,1,0.98717,50000,,SLD,USD,CHF,20160314  15:03:45,
192248153,DU159913,5552,,,IDEALPRO,0001f4e8.56e6777f.01.01,,,1,113.795,50000,,SLD,USD,JPY,20160314  15:03:48,
192248154,DU159913,1197,,,IDEALPRO,0001f4e8.56e67781.01.01,,,1,0.75045,50000,,SLD,AUD,USD,20160314  15:03:51,
192248155,DU159913,9160,,,IDEALPRO,0001f4e8.56e67782.01.01,,,1,1.32675,50000,,BOT,USD,CAD,20160314  15:03:54,
192248156,DU159913,626,,,IDEALPRO,0001f4e8.56e677e0.01.01,,,2,1.1097,50000,,BOT,EUR,USD,20160314  15:09:27,
192248157,DU159913,4228,,,IDEALPRO,0001f4e8.56e677ed.01.01,,,1,1.10975,50000,,BOT,EUR,USD,20160314  15:10:07,
192248158,DU159913,1659,,,IDEALPRO,0001f4e8.56e6780f.01.01,,,1,1.1097,50000,,SLD,EUR,USD,20160314  15:12:35,
192248159,DU159913,699,,,IDEALPRO,0001f4e8.56e67812.01.01,,,1,1.1097,50000,,SLD,EUR,USD,20160314  15:12:42,
192248160,DU159913,9255,,,IDEALPRO,0001f4e8.56e67814.01.01,,,1,0.98715,50000,,BOT,USD,CHF,20160314  15:12:47,
192248161,DU159913,8959,,,IDEALPRO,0001f4e8.56e67880.01.01,,,1,0.9871,50000,,SLD,USD,CHF,20160314  15:17:55,
192248163,DU159913,541,,,IDEALPRO,0001f4e8.56e6787f.01.01,,,1,0.75085,50000,,BOT,AUD,USD,20160314  15:17:55,
192248162,DU159913,5468,,,IDEALPRO,0001f4e8.56e67881.01.01,,,1,113.79,50000,,BOT,USD,JPY,20160314  15:17:57,
192248164,DU159913,2525,,,IDEALPRO,0001f4e8.56e67886.01.01,,,1,1.3265,50000,,SLD,USD,CAD,20160314  15:17:58,
192248165,DU159913,3912,,,IDEALPRO,0001f4e8.56e678d6.01.01,,,1,113.8,50000,,SLD,USD,JPY,20160314  15:21:46,
192248166,DU159913,3263,,,IDEALPRO,0001f4e8.56e678d9.01.01,,,1,1.3266,50000,,BOT,USD,CAD,20160314  15:21:51,
192248167,DU159913,5960,,,IDEALPRO,0001f4e8.56e6790f.01.01,,,1,1.32665,50000,,SLD,USD,CAD,20160314  15:25:38,
192248168,DU159913,2542,,,IDEALPRO,0001f4e8.56e6793f.01.01,,,1,0.9872,50000,,BOT,USD,CHF,20160314  15:28:32,
192248169,DU159913,5518,,,IDEALPRO,0001f4e8.56e67990.01.01,,,1,1.1097,50000,,BOT,EUR,USD,20160314  15:32:00,
192248170,DU159913,1277,,,IDEALPRO,0001f4e8.56e6798e.01.01,,,1,1.1097,50000,,BOT,EUR,USD,20160314  15:32:00,
192248171,DU159913,3963,,,IDEALPRO,0001f4e8.56e679db.01.01,,,1,1.1097,100000,,SLD,EUR,USD,20160314  15:37:14,
192248172,DU159913,2909,,,IDEALPRO,0001f4e8.56e679df.01.01,,,1,1.1097,100000,,SLD,EUR,USD,20160314  15:37:20,
192248173,DU159913,7599,,,IDEALPRO,0001f4e8.56e679e3.01.01,,,3,113.855,50000,,BOT,USD,JPY,20160314  15:37:25,
192248175,DU159913,2285,,,IDEALPRO,0001f4e8.56e67a14.01.01,,,1,1.10969,100000,,BOT,EUR,USD,20160314  15:41:03,
192248174,DU159913,4806,,,IDEALPRO,0001f4e8.56e67a13.01.01,,,1,1.10969,100000,,BOT,EUR,USD,20160314  15:41:03,
192248176,DU159913,149,,,IDEALPRO,0001f4e8.56e67a19.01.01,,,1,0.9874,50000,,SLD,USD,CHF,20160314  15:41:12,
192248177,DU159913,8052,,,IDEALPRO,0001f4e8.56e67a1b.01.01,,,1,0.75045,50000,,SLD,AUD,USD,20160314  15:41:18,
192248179,DU159913,7350,,,IDEALPRO,0001f4e8.56e67a4a.01.01,,,1,1.1098,100000,,SLD,EUR,USD,20160314  15:45:06,
192248178,DU159913,1272,,,IDEALPRO,0001f4e8.56e67a4c.01.01,,,1,1.1098,100000,,SLD,EUR,USD,20160314  15:45:06,
192248180,DU159913,6021,,,IDEALPRO,0001f4e8.56e67a4f.01.01,,,1,113.84,50000,,SLD,USD,JPY,20160314  15:45:23,
192248181,DU159913,8789,,,IDEALPRO,0001f4e8.56e67a50.01.01,,,1,1.3269,50000,,BOT,USD,CAD,20160314  15:45:36,
192248183,DU159913,3944,,,IDEALPRO,0001f4e8.56e67a90.01.01,,,1,1.10955,100000,,BOT,EUR,USD,20160314  15:49:15,
192248182,DU159913,1868,,,IDEALPRO,0001f4e8.56e67a8f.01.01,,,1,1.10955,100000,,BOT,EUR,USD,20160314  15:49:15,
192248184,DU159913,2279,,,IDEALPRO,0001f4e8.56e67a96.01.01,,,1,113.85,50000,,BOT,USD,JPY,20160314  15:49:20,
192248185,DU159913,3151,,,IDEALPRO,0001f4e8.56e67ae6.01.01,,,2,1.10985,100000,,SLD,EUR,USD,20160314  15:52:37,
192248187,DU159913,6506,,,IDEALPRO,0001f4e8.56e67aea.01.01,,,1,0.9876,50000,,BOT,USD,CHF,20160314  15:52:54,
192248188,DU159913,5557,,,IDEALPRO,0001f4e8.56e67aeb.01.01,,,1,0.75085,50000,,BOT,AUD,USD,20160314  15:52:58,
192248189,DU159913,8168,,,IDEALPRO,0001f4e8.56e67aec.01.01,,,1,1.32665,50000,,SLD,USD,CAD,20160314  15:53:02,
192248190,DU159913,9232,,,IDEALPRO,0001f4e8.56e67bac.01.01,,,1,113.825,50000,,SLD,USD,JPY,20160314  16:03:04,
192248191,DU159913,7929,,,IDEALPRO,0001f4e8.56e67bad.01.01,,,1,0.75065,50000,,SLD,AUD,USD,20160314  16:03:07,
192248192,DU159913,9942,,,IDEALPRO,0001f4e8.56e67bf1.01.01,,,1,113.83,50000,,BOT,USD,JPY,20160314  16:07:37,
192248193,DU159913,8312,,,IDEALPRO,0001f4e8.56e67bf4.01.01,,,1,0.7507,50000,,BOT,AUD,USD,20160314  16:07:40,
192248194,DU159913,1147,,,IDEALPRO,0001f4e8.56e67c13.01.01,,,1,0.75085,50000,,SLD,AUD,USD,20160314  16:10:56,
192248195,DU159913,8109,,,IDEALPRO,0001f4e8.56e67c38.01.01,,,1,0.75085,50000,,BOT,AUD,USD,20160314  16:14:40,
192248196,DU159913,8832,,,IDEALPRO,0001f4e8.56e67c78.01.01,,,1,0.75085,50000,,SLD,AUD,USD,20160314  16:17:55,
192248197,DU159913,1727,,,IDEALPRO,0001f4e8.56e67cc1.01.01,,,1,1.1103,50000,,BOT,EUR,USD,20160314  16:22:05,
192248198,DU159913,3311,,,IDEALPRO,0001f4e8.56e67cc2.01.01,,,1,1.1103,50000,,BOT,EUR,USD,20160314  16:22:08,
192248199,DU159913,4990,,,IDEALPRO,0001f4e8.56e67cc4.01.01,,,2,0.75095,50000,,BOT,AUD,USD,20160314  16:22:14,
192248200,DU159913,9330,,,IDEALPRO,0001f4e8.56e67cc6.01.01,,,1,1.3264,50000,,BOT,USD,CAD,20160314  16:22:19,
192248201,DU159913,7721,,,IDEALPRO,0001f4e8.56e67d24.01.01,,,1,1.1104,50000,,SLD,EUR,USD,20160314  16:26:21,
192248202,DU159913,1841,,,IDEALPRO,0001f4e8.56e67d23.01.01,,,1,1.1104,50000,,SLD,EUR,USD,20160314  16:26:21,
192248203,DU159913,424,,,IDEALPRO,0001f4e8.56e67d26.01.01,,,1,0.7509,50000,,SLD,AUD,USD,20160314  16:26:27,
192248204,DU159913,2187,,,IDEALPRO,0001f4e8.56e67d28.01.01,,,1,1.32645,50000,,SLD,USD,CAD,20160314  16:26:42,
192248205,DU159913,5199,,,IDEALPRO,0001f4e8.56e67d3f.01.01,,,1,1.11045,50000,,BOT,EUR,USD,20160314  16:29:44,
192248206,DU159913,1511,,,IDEALPRO,0001f4e8.56e67d41.01.01,,,1,1.11045,50000,,BOT,EUR,USD,20160314  16:29:47,
192248207,DU159913,3699,,,IDEALPRO,0001f4e8.56e67d45.01.01,,,1,0.9871,50000,,SLD,USD,CHF,20160314  16:30:00,
192248208,DU159913,5998,,,IDEALPRO,0001f4e8.56e67d48.01.01,,,1,0.75095,50000,,BOT,AUD,USD,20160314  16:30:04,
192248209,DU159913,4786,,,IDEALPRO,0001f4e8.56e67d4a.01.01,,,1,1.32645,50000,,BOT,USD,CAD,20160314  16:30:14,
192248210,DU159913,2061,,,IDEALPRO,0001f4e8.56e67da5.01.01,,,1,1.11045,100000,,SLD,EUR,USD,20160314  16:34:21,
192248213,DU159913,205,,,IDEALPRO,0001f4e8.56e67dba.01.01,,,1,1.3265,50000,,SLD,USD,CAD,20160314  16:34:53,
192248212,DU159913,7045,,,IDEALPRO,0001f4e8.56e67dc0.01.01,,,1,0.7508,50000,,SLD,AUD,USD,20160314  16:35:02,
192248214,DU159913,5497,,,IDEALPRO,0001f4e8.56e67e63.01.01,,,1,1.1104,50000,,BOT,EUR,USD,20160314  16:40:09,
192248215,DU159913,9298,,,IDEALPRO,0001f4e8.56e67e65.01.01,,,1,1.1104,50000,,BOT,EUR,USD,20160314  16:40:12,
192248216,DU159913,3478,,,IDEALPRO,0001f4e8.56e67e66.01.01,,,1,0.9871,50000,,BOT,USD,CHF,20160314  16:40:16,
192248217,DU159913,9510,,,IDEALPRO,0001f4e8.56e67e68.01.01,,,1,0.7509,50000,,BOT,AUD,USD,20160314  16:40:21,
192248218,DU159913,5370,,,IDEALPRO,0001f4e8.56e67e99.01.01,,,1,1.1105,50000,,SLD,EUR,USD,20160314  16:43:48,
192248219,DU159913,6591,,,IDEALPRO,0001f4e8.56e67e9a.01.01,,,2,1.1105,50000,,SLD,EUR,USD,20160314  16:43:51,
192248220,DU159913,945,,,IDEALPRO,0001f4e8.56e67ee2.01.01,,,1,1.43025,50000,,BOT,GBP,USD,20160314  16:47:49,
192248221,DU159913,9222,,,IDEALPRO,0001f4e8.56e67ee3.01.01,,,1,0.9869,50000,,SLD,USD,CHF,20160314  16:47:52,
192248222,DU159913,5791,,,IDEALPRO,0001f4e8.56e67f27.01.01,,,1,1.1107,50000,,BOT,EUR,USD,20160314  16:51:34,
192248224,DU159913,4938,,,IDEALPRO,0001f4e8.56e67f2f.01.01,,,1,1.43045,50000,,SLD,GBP,USD,20160314  16:51:50,
192248225,DU159913,7779,,,IDEALPRO,0001f4e8.56e67fa9.01.01,,,1,1.43028,50000,,BOT,GBP,USD,20160314  16:55:43,
192248226,DU159913,3958,,,IDEALPRO,0001f4e8.56e68000.01.01,,,2,1.4301,50000,,SLD,GBP,USD,20160314  16:59:42,
192248805,DU159913,9008,,,IDEALPRO,0001f4e8.56e7455c.01.01,,,1,0.98625,50000,,SLD,USD,CHF,20160315  00:00:04,
192248806,DU159913,5662,,,IDEALPRO,0001f4e8.56e7455e.01.01,,,1,113.475,50000,,SLD,USD,JPY,20160315  00:00:08,
192248807,DU159913,850,,,IDEALPRO,0001f4e8.56e7463d.01.01,,,1,0.98625,50000,,BOT,USD,CHF,20160315  00:11:13,
192248808,DU159913,5991,,,IDEALPRO,0001f4e8.56e7463e.01.01,,,1,0.74875,50000,,SLD,AUD,USD,20160315  00:11:18,
192248809,DU159913,7484,,,IDEALPRO,0001f4e8.56e74660.01.01,,,1,1.11085,50000,,BOT,EUR,USD,20160315  00:15:31,
192248810,DU159913,7927,,,IDEALPRO,0001f4e8.56e74663.01.01,,,1,126.06,50000,,BOT,EUR,JPY,20160315  00:15:36,
